Tip Propri;Tip strada;Denumire s;Suprafata ;Suprafata ;Suprafata teren;Pret tranz;Data tranz;Sursa fina,,,,,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;2,3500;826026,7600;11.08.2020;Credit,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;0,3000;521902,5000;19.10.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;0,5900;73066,3500;19.10.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;3,9200;619608,1000;13.04.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;4,4700;54669,8500;11.08.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;4,1000;48206,0000;17.03.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;4,4700;64220,0000;29.04.2022;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;21,4300;661227,0000;24.10.2022;Mixt,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;4,3500;49690,0000;13.09.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;14,9600;595299,0000;08.12.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;0,0500;50000,0000;15.12.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;2,3300;50000,0000;15.12.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;4,2900;0,0000;28.09.2022;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;0,8200;1236136,0000;14.07.2023;Mixt,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;38,6700;1236136,0000;14.07.2023;Mixt,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;16,0500;150000,0000;09.01.2023;Mixt,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;31,9000;826026,7600;17.08.2020;Credit,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;3,5200;594823,0000;08.11.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;8,9700;594823,0000;08.11.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;23,0500;426718,9200;06.02.2020;Mixt,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;12,9200;524032,2000;14.07.2023;Credit,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;3,9800;61480,0000;15.05.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;0,0300;61480,0000;15.05.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;0,0500;61480,0000;15.05.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;4,2600;1236136,0000;14.07.2023;Mixt,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;12,6900;619608,1000;13.04.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;11,5600;580495,0000;07.06.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;13,0900;582223,0000;21.04.2023;Mixt,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;22,3200;692804,0000;12.10.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;0,0900;1236136,0000;14.07.2023;Mixt,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;4,0800;582223,0000;21.04.2023;Mixt,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;20,6300;0,0000;19.04.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;3,8200;592538,0000;20.10.2023;Mixt,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;0,2900;0,0000;19.04.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;0,0200;592538,0000;20.10.2023;Mixt,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;0,1300;0,0000;19.04.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;0,0500;592538,0000;20.10.2023;Credit,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;0,1000;0,0000;19.04.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;0,0100;592538,0000;20.10.2023;Mixt,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;12,2400;626610,0000;19.05.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;20,3900;455011,0000;30.09.2022;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;3,9200;49353,3100;10.08.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;3,9300;51684,8500;19.12.2022;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;3,9800;38006,4300;13.01.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;11,1500;399291,6600;08.12.2022;Mixt,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;4,0800;105035,3700;23.03.2022;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;11,2000;477401,0000;28.09.2022;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;16,7500;472500,0000;08.02.2021;Mixt,
Cladire;Sosea;FABRICA DE GLUCOZA;131,3400;0,0000;0,0000;1151648,0000;20.04.2023;Credit,
Cladire;Sosea;FABRICA DE GLUCOZA;106,7900;0,0000;0,0000;1042695,0000;24.11.2022;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;0,0000;11,5000;0,0000;78040,0000;15.02.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;0,0000;11,5000;0,0000;54043,0000;31.10.2022;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;11,5000;0,0000;0,0000;1080554,0000;15.06.2023;Credit,
Cladire;Sosea;FABRICA DE GLUCOZA;48,3100;0,0000;0,0000;1151648,0000;20.04.2023;Credit,
Cladire;Sosea;FABRICA DE GLUCOZA;48,3100;0,0000;0,0000;1042695,0000;24.11.2022;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;107,8700;0,0000;0,0000;1088670,0000;21.09.2023;Credit,
Cladire;Sosea;FABRICA DE GLUCOZA;96,8700;0,0000;0,0000;538791,0000;23.12.2022;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;137,6900;0,0000;0,0000;850000,0000;15.02.2023;Credit,
Cladire;Sosea;FABRICA DE GLUCOZA;0,0000;125,0200;0,0000;759686,0000;14.02.2023;Credit,
Cladire;Sosea;FABRICA DE GLUCOZA;154,7800;0,0000;0,0000;950000,0000;23.11.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;95,4700;0,0000;0,0000;707850,0000;24.11.2022;Mixt,
Cladire;Sosea;FABRICA DE GLUCOZA;124,7900;0,0000;0,0000;819962,0000;28.09.2023;Mixt,
Cladire;Sosea;FABRICA DE GLUCOZA;9,5700;0,0000;0,0000;850000,0000;15.02.2023;Credit,
Cladire;Sosea;FABRICA DE GLUCOZA;4,2800;0,0000;0,0000;946560,0000;19.06.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;7,6700;0,0000;0,0000;950000,0000;23.11.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;4,5300;0,0000;0,0000;12500,0000;18.05.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;0,0000;7,3100;0,0000;11342,6800;06.04.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;0,0000;7,3100;0,0000;11342,6800;06.04.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;4,8800;0,0000;0,0000;12000,0000;10.02.2022;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;3,8500;0,0000;0,0000;1377560,0000;10.05.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;3,2200;0,0000;0,0000;1377560,0000;10.05.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;4,3200;0,0000;0,0000;12500,0000;02.11.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;5,2100;0,0000;0,0000;131733,4200;21.09.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;5,1600;0,0000;0,0000;13351,2300;16.06.2022;Mixt,
Cladire;Sosea;FABRICA DE GLUCOZA;0,0000;4,2300;0,0000;0,0000;26.10.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;4,5300;0,0000;0,0000;16401,6600;28.11.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;11,8800;0,0000;0,0000;12359,2500;14.07.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;4,0900;0,0000;0,0000;11410,3000;18.05.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;0,0000;85,5500;0,0000;78040,0000;15.02.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;0,0000;108,1800;0,0000;1195920,0000;26.10.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;64,7000;0,0000;0,0000;811802,0000;27.10.2023;Mixt,
Cladire;Sosea;FABRICA DE GLUCOZA;70,5400;0,0000;0,0000;648689,0000;20.04.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;87,1200;0,0000;0,0000;1080554,0000;15.06.2023;Credit,
Cladire;Sosea;FABRICA DE GLUCOZA;105,7000;0,0000;0,0000;1178078,0000;27.07.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;106,9700;0,0000;0,0000;1182860,0000;19.10.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;107,5300;0,0000;0,0000;939531,0000;16.06.2022;Mixt,
Cladire;Sosea;FABRICA DE GLUCOZA;67,5700;0,0000;0,0000;577962,0000;22.12.2022;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;85,5100;0,0000;0,0000;800000,0000;08.12.2022;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;85,6400;0,0000;0,0000;850000,0000;18.05.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;86,3300;0,0000;0,0000;907094,0000;06.04.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;86,4100;0,0000;0,0000;946560,0000;19.06.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;95,1100;0,0000;0,0000;813370,0000;12.12.2022;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;96,5700;0,0000;0,0000;1377560,0000;10.05.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;107,0300;0,0000;0,0000;1125000,0000;07.04.2022;Mixt,
Cladire;Sosea;FABRICA DE GLUCOZA;107,7300;0,0000;0,0000;1055000,0000;26.10.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;107,7700;0,0000;0,0000;1060000,0000;16.03.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;108,1900;0,0000;0,0000;999191,1000;21.09.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;117,7800;0,0000;0,0000;1243575,0000;28.09.2023;Mixt,
Cladire;Sosea;FABRICA DE GLUCOZA;137,3700;0,0000;0,0000;1590752,0000;21.09.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;193,8500;0,0000;0,0000;1460000,0000;24.11.2022;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;210,9100;0,0000;0,0000;1801496,4000;26.10.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;232,2000;0,0000;0,0000;2239496,1000;14.07.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;96,5300;0,0000;0,0000;538791,0000;23.12.2022;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;102,0200;0,0000;0,0000;564802,0000;25.02.2022;Mixt,
Cladire;Sosea;FABRICA DE GLUCOZA;70,8600;0,0000;0,0000;801900,0000;06.11.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;125,0600;0,0000;0,0000;820321,0000;21.09.2023;Mixt,
Cladire;Sosea;FABRICA DE GLUCOZA;105,9200;0,0000;0,0000;1187997,3000;23.11.2023;Mixt,
Cladire;Sosea;FABRICA DE GLUCOZA;95,1900;0,0000;0,0000;969000,0000;15.12.2022;Mixt,
Cladire;Sosea;FABRICA DE GLUCOZA;0,0000;96,1300;0,0000;846130,0000;15.12.2022;Mixt,
Cladire;Sosea;FABRICA DE GLUCOZA;41,8700;0,0000;0,0000;1377560,0000;10.05.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;28,9900;0,0000;0,0000;577962,0000;22.12.2022;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;88,2500;0,0000;0,0000;587772,0000;23.12.2022;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;116,0300;0,0000;0,0000;600000,0000;23.08.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;0,0000;41,8500;0,0000;846130,0000;15.12.2022;Mixt,
Cladire;Sosea;FABRICA DE GLUCOZA;11,5000;0,0000;0,0000;49700,0000;19.10.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;11,5000;0,0000;0,0000;54590,8000;26.10.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;11,5000;0,0000;0,0000;54672,2000;28.11.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;11,5000;0,0000;0,0000;54682,1000;21.09.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;11,5000;0,0000;0,0000;55000,0000;28.04.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;11,5000;0,0000;0,0000;54682,1000;21.09.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;11,5000;0,0000;0,0000;1377560,0000;10.05.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;6,4400;0,0000;0,0000;1377560,0000;10.05.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;11,5000;0,0000;0,0000;54393,9000;16.06.2022;Mixt,
Cladire;Sosea;FABRICA DE GLUCOZA;11,5000;0,0000;0,0000;54393,9000;16.06.2022;Mixt,
Cladire;Sosea;FABRICA DE GLUCOZA;11,5000;0,0000;0,0000;59300,4000;26.05.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;11,5000;0,0000;0,0000;54571,0000;18.05.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;6,4400;0,0000;0,0000;54571,0000;18.05.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;0,0000;48981,0000;23.12.2022;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;17,9400;0,0000;0,0000;48981,0000;23.12.2022;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;11,5000;0,0000;0,0000;54682,1000;21.09.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;17,9400;0,0000;0,0000;54380,7000;14.07.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;17,9400;0,0000;0,0000;54380,7000;14.07.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;17,9400;0,0000;0,0000;54380,7000;14.07.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;11,5000;0,0000;0,0000;54247,6000;06.04.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;0,0000;11,5000;0,0000;17269,0000;03.08.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;17,9400;0,0000;0,0000;820231,0000;21.09.2023;Mixt,
Cladire;Sosea;FABRICA DE GLUCOZA;11,5000;0,0000;0,0000;55000,0000;18.05.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;17,9400;0,0000;0,0000;48981,0000;23.12.2022;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;17,9400;0,0000;0,0000;50000,0000;23.12.2022;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;17,9400;0,0000;0,0000;50000,0000;23.12.2022;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;17,9400;0,0000;0,0000;707850,0000;24.11.2022;Mixt,
Cladire;Sosea;FABRICA DE GLUCOZA;18,0400;0,0000;0,0000;1178078,0000;27.07.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;11,5000;0,0000;0,0000;1088670,0000;21.09.2023;Credit,
Cladire;Sosea;FABRICA DE GLUCOZA;11,5000;0,0000;0,0000;78905,6000;06.04.2023;Mixt,
Cladire;Sosea;FABRICA DE GLUCOZA;11,5000;0,0000;0,0000;950000,0000;23.11.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;17,9400;0,0000;0,0000;600000,0000;23.08.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;11,5000;0,0000;0,0000;55000,0000;19.10.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;17,9400;0,0000;0,0000;48981,0000;23.12.2022;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;28,9900;0,0000;0,0000;811802,0000;27.10.2023;Mixt,
Cladire;Sosea;FABRICA DE GLUCOZA;6,4400;0,0000;0,0000;78905,6000;06.04.2023;Mixt,
Cladire;Sosea;FABRICA DE GLUCOZA;38,6500;0,0000;0,0000;78040,0000;15.02.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;48,3100;0,0000;0,0000;1178078,0000;27.07.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;48,3100;0,0000;0,0000;1182860,0000;19.10.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;0,0000;48,3100;0,0000;1187997,3000;23.11.2023;Mixt,
Cladire;Sosea;FABRICA DE GLUCOZA;0,0000;6,4400;0,0000;54043,0000;31.10.2022;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;6,4400;0,0000;0,0000;54590,8000;26.10.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;83,7400;0,0000;0,0000;1801496,4000;26.10.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;48,3100;0,0000;0,0000;939531,0000;16.06.2022;Mixt,
Cladire;Sosea;FABRICA DE GLUCOZA;106,3000;0,0000;0,0000;0,0000;14.07.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;32,2100;0,0000;0,0000;406686,0000;06.11.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;38,6500;0,0000;0,0000;946560,0000;19.06.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;3,2200;0,0000;0,0000;946560,0000;19.06.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;3,2200;0,0000;0,0000;16401,6600;28.11.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;6,4400;0,0000;0,0000;54672,2000;28.11.2023;Surse proprii,
Cladire;Sosea;FABRICA DE GLUCOZA;313,9500;0,0000;0,0000;4110182,0000;29.05.2023;fara sursa,
Cladire;Sosea;FABRICA DE GLUCOZA;6,4400;0,0000;0,0000;54247,6000;06.04.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;2,1500;54672,2000;28.11.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;1,0800;16401,6600;28.11.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;27,9900;1801496,4000;26.10.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;12,9100;723840,0000;19.06.2023;fara sursa,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;8,9900;946560,0000;19.06.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;2,1500;48981,0000;22.12.2022;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;2,1500;78905,6000;06.04.2023;Mixt,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;12,9100;819962,0000;28.09.2023;Mixt,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;2,1500;50000,0000;23.12.2022;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;16,1400;1088670,0000;21.09.2023;Credit,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;2,1500;50000,0000;23.12.2022;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;2,1500;1178078,0000;27.07.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;2,1500;54247,6000;06.04.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;11,5000;50000,0000;15.12.2022;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;2,1500;1088670,0000;21.09.2023;Credit,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;2,1500;54590,8000;26.10.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;11,8300;707850,0000;24.11.2022;Mixt,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;18,9500;950000,0000;23.11.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;9,6800;811802,0000;27.10.2023;Mixt,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;12,9100;820321,0000;21.09.2023;Mixt,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;2,1500;48981,0000;23.12.2022;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;2,1500;48981,0000;23.12.2022;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;2,1500;820231,0000;21.09.2023;Mixt,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;2,1500;48981,0000;23.12.2022;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;11,8400;600000,0000;23.08.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;13,9900;1377560,0000;10.05.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;1,0800;1377560,0000;10.05.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;1,0800;11342,6800;06.04.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;2,1500;1377560,0000;10.05.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;2,1500;600000,0000;23.08.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;1,0800;0,0000;26.10.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;8,6100;587772,0000;23.12.2022;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;9,6800;538791,0000;23.12.2022;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;9,6800;538791,0000;23.12.2022;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;10,7600;648689,0000;20.04.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;16,1400;1178078,0000;27.07.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;16,1400;0,0000;26.10.2023;Surse proprii,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;10,7600;564802,0000;25.02.2022;Mixt,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;12,9100;759686,0000;14.02.2023;Credit,
Teren;Sosea;FABRICA DE GLUCOZA;0,0000;0,0000;16,1400;1187997,3000;23.11.2023;Mixt,
Cladire;Sosea;FUNDENI;35,0000;0,0000;0,0000;221918,0000;10.05.2023;Mixt,
Cladire;Sosea;FUNDENI;76,0300;0,0000;0,0000;537828,0000;21.07.2023;Mixt,
Cladire;Sosea;FUNDENI;60,6100;0,0000;0,0000;447064,0000;31.10.2022;Mixt,
Cladire;Sosea;FUNDENI;68,6600;0,0000;0,0000;494910,0000;06.09.2023;Credit,
Cladire;Sosea;FUNDENI;45,0800;0,0000;0,0000;367354,0000;23.08.2023;Mixt,
Cladire;Sosea;FUNDENI;0,0000;64,6200;0,0000;460861,0000;03.05.2023;Surse proprii,
Teren;Sosea;FUNDENI;0,0000;0,0000;8,3100;537828,0000;21.07.2023;Mixt,
Teren;Sosea;FUNDENI;0,0000;0,0000;4,6700;460861,0000;03.05.2023;Surse proprii,
Teren;Sosea;FUNDENI;0,0000;0,0000;7,5000;494910,0000;06.09.2023;Credit,
Teren;Sosea;FUNDENI;0,0000;0,0000;4,9300;367354,0000;23.08.2023;Mixt,
Teren;Sosea;FUNDENI;0,0000;0,0000;7,0600;460861,0000;03.05.2023;Surse proprii,
Cladire;Sosea;FUNDENI;50,0300;0,0000;0,0000;295857,8000;24.10.2023;Surse proprii,
Cladire;Sosea;FUNDENI;52,6400;0,0000;0,0000;327851,6000;09.11.2023;Mixt,
Cladire;Sosea;FUNDENI;53,0700;0,0000;0,0000;300095,0000;21.02.2023;Surse proprii,
Cladire;Sosea;FUNDENI;29,5000;0,0000;0,0000;197500,0000;24.03.2023;Surse proprii,
Cladire;Sosea;FUNDENI;29,2100;0,0000;0,0000;222646,0000;10.08.2023;Surse proprii,
Cladire;Sosea;FUNDENI;48,4200;0,0000;0,0000;247028,0000;30.08.2023;Mixt,
Cladire;Sosea;FUNDENI;52,7400;0,0000;0,0000;357228,0000;03.11.2023;Credit,
Cladire;Sosea;FUNDENI;56,9300;0,0000;0,0000;296148,0000;29.08.2023;Surse proprii,
Cladire;Sosea;FUNDENI;46,4200;0,0000;0,0000;331650,0000;18.08.2023;Mixt,
Cladire;Sosea;FUNDENI;46,6100;0,0000;0,0000;198332,0000;29.06.2023;Surse proprii,
Cladire;Sosea;FUNDENI;50,3700;0,0000;0,0000;282064,0000;31.03.2023;Surse proprii,
Cladire;Sosea;FUNDENI;46,9300;0,0000;0,0000;283250,0000;03.11.2023;Surse proprii,
Cladire;Sosea;FUNDENI;50,9900;0,0000;0,0000;298032,0000;06.12.2023;Surse proprii,
Cladire;Sosea;FUNDENI;48,4000;0,0000;0,0000;281000,0000;29.11.2022;Mixt,
Teren;Sosea;FUNDENI;0,0000;0,0000;1,7300;4961,0000;07.06.2023;Surse proprii,
Teren;Sosea;FUNDENI;0,0000;0,0000;0,2900;17663,0000;05.10.2022;Surse proprii,
Teren;Sosea;FUNDENI;0,0000;0,0000;1,4200;17663,0000;05.10.2022;Surse proprii,
Teren;Sosea;FUNDENI;0,0000;0,0000;13,6000;17663,0000;05.10.2022;Surse proprii,
Teren;Sosea;FUNDENI;0,0000;0,0000;13,0000;4961,0000;07.06.2023;Surse proprii,
